cph,easting,northing,cattle,pigs,sheep,goats,deer
31/371/186,389030,561649,1,14,19,0,0
48/369/30,388680,499400,47,0,648,0,0
31/69/1,381700,577600,50,0,1231,0,0
31/69/11,382800,577400,222,0,908,0,0
31/69/63,384400,578500,213,0,784,0,0
31/69/79,378800,580100,0,0,365,0,0
31/69/105,383000,578800,0,0,511,0,0
31/56/55,394204,583728,146,0,478,0,0
31/185/32,372500,568400,141,0,1825,0,0
31/185/14,372600,563800,194,0,1963,0,0
31/185/36,373100,568400,0,0,337,0,0
31/179/130,369068,563501,39,1,1184,0,0
31/185/41,372404,567873,61,1,9,0,0
31/193/2,407900,578300,120,0,1117,0,0
31/193/15,408700,579500,221,0,663,0,0
12/2/2,411800,518700,55,0,263,0,0
31/193/35,406700,579700,211,0,871,0,0
31/193/36,406900,579800,113,0,1463,0,0
31/193/48,408400,580500,0,0,794,0,0
31/192/107,422900,579100,23,1,319,0,0
31/224/6,408300,585100,39,3,690,3,0
31/227/34,417078,590404,280,0,1191,0,0
31/239/7,416400,584600,200,0,1069,0,0
31/243/34,413900,590200,45,0,1425,0,0
31/227/25,418000,590200,78,0,628,0,0
31/227/36,416900,589600,0,0,2945,0,34
31/238/7,412900,583200,76,0,415,0,0
31/238/8,412200,588400,174,0,1634,0,0
31/238/23,414400,588500,27,0,1503,0,0
31/239/13,415400,582400,176,0,674,0,0
31/239/43,417793,586103,14,0,268,1,0
31/241/94,420724,585725,0,0,16,32,0
31/243/39,413600,590900,0,0,123,0,0
31/228/10,421900,583000,11,0,663,0,0
31/238/6,413600,584700,0,0,165,0,0
31/361/25,398500,575200,94,0,1079,0,0
31/367/6,382000,568200,285,0,1325,0,0
31/367/46,383300,562600,112,0,539,0,0
31/367/62,386000,563500,288,0,1624,0,0
31/367/146,387800,564300,166,0,1453,0,0
31/361/23,398900,574100,0,0,172,0,0
31/361/30,399200,577100,202,0,2267,0,0
31/361/34,399600,576100,133,0,1154,0,0
31/361/37,398700,575700,14,0,0,0,0
31/367/31,386000,566100,221,0,1372,0,0
31/367/49,385000,563200,116,0,1040,0,0
31/367/83,380700,559300,112,0,2028,0,0
31/367/151,388600,565600,224,0,616,0,0
31/367/159,388400,562100,297,0,4025,0,0
31/367/162,382200,569500,208,0,763,0,0
31/367/21,380279,569137,0,0,653,0,0
31/367/84,383900,563900,423,0,2175,0,0
31/367/141,387600,563500,0,0,19,0,0
31/371/201,391795,561746,1031,1,576,0,0
31/371/219,393343,561492,48,1,50,0,0
31/371/220,390649,563821,14,1,26,0,0
31/371/224,391313,563367,172,2,1342,0,0
31/378/25,388700,571300,236,0,1093,0,0
31/386/29,387000,570300,462,0,2533,0,0
31/399/19,395200,549800,161,0,2300,0,0
31/402/14,398564,557407,160,0,992,0,0
31/373/70,394086,561138,0,0,2739,3,0
31/378/9,388500,571800,4,0,875,0,0
31/378/26,389379,571202,0,0,500,0,0
31/378/7000,389200,571100,0,0,201,0,0
31/386/13,384200,569600,16,0,252,0,0
31/386/18,387400,568400,470,14,2447,0,0
31/386/23,387500,568200,0,0,217,0,0
31/386/48,387334,567551,0,0,25,0,0
31/399/17,395769,550162,141,0,1612,0,0
31/399/23,394800,550600,86,0,1272,0,0
31/401/14,387644,575437,225,0,2623,0,0
31/402/7,394900,557400,144,0,1689,0,0
31/401/7000,387800,572300,5,0,95,0,0
31/402/5,395033,558530,166,0,1178,0,0
31/530/42,409569,570758,0,0,1276,0,0
31/529/9,399700,574800,94,0,1572,0,0
48/135/6,422100,498000,254,0,567,0,0
48/139/10,421600,496000,695,0,2149,0,0
48/136/4,423618,496107,81,0,0,0,0
48/136/7,422700,496900,93,6,118,0,0
48/136/18,424300,498400,19,0,0,0,0
48/139/1,419600,496100,52,0,140,0,0
48/139/3,421700,496400,30,0,63,0,0
48/139/11,421700,495700,61,0,0,0,0
48/139/12,420392,495848,4,0,0,0,0
48/139/13,421000,495600,14,43,52,0,0
48/139/34,421832,496584,59,0,232,0,0
48/139/35,423384,496433,0,0,318,0,0
48/139/39,422500,496100,137,0,636,0,0
48/139/41,421335,496168,0,0,79,0,0
48/133/55,430400,491500,146,0,0,0,0
48/319/6,441300,506800,0,0,4,0,0
48/319/10,441500,507400,3,0,0,0,0
48/319/13,441835,506925,247,0,139,0,0
48/319/5,441400,507600,0,0,1557,0,0
48/319/9,441300,506100,57,0,61,0,0
48/319/15,441500,507300,183,0,246,0,0
48/319/20,440600,507200,3,2,13,0,0
48/386/2,411800,495900,423,0,3324,0,0
48/386/3,411558,496746,121,0,2787,0,0
48/388/3,420100,493200,85,0,1280,0,0
48/389/30,395300,491700,0,0,472,0,0
48/392/12,413900,494500,72,0,241,0,0
48/393/3,411600,492700,98,0,220,0,0
48/393/4,411800,492800,89,0,409,0,0
48/393/11,413700,492500,175,0,676,0,0
48/393/18,411400,492500,212,0,303,0,0
48/393/27,413400,493300,104,0,0,0,0
48/393/28,411493,492846,19,0,248,0,0
48/393/35,411484,492633,3,0,203,0,0
48/393/39,409666,493942,106,0,599,0,0
48/393/40,412100,493300,5,0,206,0,0
48/411/7,418300,493700,29,0,452,0,0
48/411/27,419600,494000,104,0,33,0,0
8/319/6530,379200,511300,0,0,625,0,0
8/312/6510,382800,513500,0,0,1321,5,0
8/312/6500,381200,512300,0,0,221,0,0
8/312/6506,379600,511600,0,0,127,0,0
8/145/95,362440,529141,172,0,129,0,0
8/145/107,361000,529700,0,0,63,0,0
8/145/113,364100,531000,0,0,45,0,0
8/145/114,363659,531250,0,0,1165,0,0
48/484/1,484700,512600,105,0,0,0,0
48/484/21,484700,514200,8,32,0,0,0
48/484/41,482900,512000,0,0,1767,0,0
48/484/42,484000,513500,0,0,457,0,0
48/485/6,481200,512800,69,0,0,0,0
8/334/6518,375246,506767,0,0,105,0,0
8/334/6523,377000,504700,28,0,28,0,0
8/334/6519,376700,504900,0,0,100,0,0
8/319/6509,382300,510300,0,0,40,0,0
8/319/6510,380300,511300,12,0,253,0,0
8/319/6511,381700,511300,19,0,0,0,0
8/319/6512,380200,511000,10,0,0,0,0
8/319/6513,383500,510000,0,0,119,0,0
8/333/6515,377000,514700,8,0,80,0,0
8/309/6513,373600,520600,0,0,125,0,0
8/312/6505,381400,513500,0,0,51,0,0
31/185/42,372800,566700,147,0,213,0,0
8/315/6513,365800,510800,0,0,134,0,0
8/315/6512,368800,517500,0,0,69,0,0
8/315/6515,369600,516800,0,0,112,0,0
12/265/125,417100,526700,0,0,0,2,0
8/319/8,382300,510000,0,0,720,0,0
8/319/9,380200,511200,0,0,151,0,0
8/319/11,379625,511557,84,0,1490,0,0
8/319/13,380300,510900,109,0,310,0,0
8/319/20,381500,512000,7,0,226,8,0
8/417/22,372833,521803,0,0,110,0,0
8/319/10,379600,511500,132,0,34,0,0
8/417/3,372808,521876,0,0,513,0,0
8/417/5,372800,521600,0,0,150,0,0
12/218/6,433500,521500,340,0,198,0,0
12/218/7,433700,522000,140,0,0,0,0
12/237/36,431800,522400,0,526,0,0,0
12/237/39,432323,522441,52,0,582,0,0
12/237/40,430600,522600,0,0,66,0,0
12/265/118,425300,531200,0,0,6,0,0
12/218/9,433900,521900,0,0,1165,0,0
12/12/64,408124,525286,100,2,0,0,0
12/91/4,431800,516400,188,0,0,0,0
12/93/6,425900,521800,15,0,343,0,0
12/93/7,424900,520900,154,0,0,0,0
12/93/13,423700,522400,31,0,32,0,0
12/93/14,424500,522600,45,0,0,0,0
12/93/44,420700,523800,0,0,421,0,0
12/93/52,423700,523400,72,0,0,0,0
12/178/11,419400,544300,0,0,765,0,0
12/178/19,420900,543000,119,0,344,0,0
12/178/48,420300,543900,0,4,65,4,0
12/178/49,419100,543800,0,0,0,10,0
12/178/51,417560,543133,0,0,0,6,0
12/692/40,395900,510700,67,0,3606,0,0
12/692/43,396710,512821,130,0,544,0,0
12/692/45,401300,513800,167,0,0,0,0
12/692/49,400200,513300,19,0,531,0,0
12/692/55,400000,514000,9,0,195,0,0
48/3/15,432400,494300,141,0,361,0,0
48/479/173,494500,505800,4,0,254,0,0
48/479/175,495700,503300,0,0,13,0,0
48/479/178,494046,502125,0,0,12,0,0
48/479/179,494081,504927,0,0,80,0,0
31/192/82,424100,586200,1,20,109,0,0
31/394/9016,410100,562500,10,2,674,0,0
12/41/111,411184,530470,0,0,26,10,0
12/41/39,410200,528300,68,1670,590,4,0
12/54/78,411300,534500,4,0,11,0,0
12/189/81,411801,543098,42,1,8,0,0
12/189/82,411000,543000,1,1,953,0,0
12/189/6536,409367,543091,1,2,456,0,0
12/189/7000,410376,540872,1,1,9,0,0
31/409/11,390600,569200,22,1,1,0,0
31/411/84,378700,554800,332,2,1,0,0
31/414/78,405400,550800,47,1,26,0,0
31/414/83,408400,551700,1,1,93,0,0
31/414/91,407300,557000,14,2,8,0,0
31/414/96,407700,552200,3,3,3995,0,0
31/535/5,372500,587500,5,1,6,0,0
31/535/9,372300,586400,1,1,11,0,0
31/535/9004,369563,589223,3,1,3827,0,0
31/536/23,378000,584900,21,1,215,0,0
31/536/5001,364211,580452,17,1,1674,0,0
4/755/70,440900,517900,28,7,1,0,0
48/69/1,434000,507200,143,1158,562,0,0
48/63/55,421900,502100,0,0,10,0,0
31/56/14,399500,584400,0,0,151,0,0
31/69/33,382500,578200,118,0,689,0,0
31/69/104,384600,576800,21,0,91,0,0
31/179/23,371700,567000,327,0,1374,0,0
31/179/128,371070,563895,105,0,1790,0,0
31/185/22,372112,568455,109,0,971,0,0
31/239/42,417898,582107,162,2,2084,0,0
31/243/38,413300,590200,267,1,1357,0,0
31/276/2,403300,585200,585,0,2373,0,0
31/276/19,405700,583400,282,0,1336,0,0
31/276/28,404500,584100,197,0,1329,0,0
31/276/31,405900,584300,184,0,0,0,0
31/276/34,406400,583600,76,0,1077,0,0
31/280/6,414500,582000,290,610,0,0,0
31/280/10,414400,580300,31,0,428,0,0
31/280/32,414100,579000,206,0,490,0,0
31/280/35,415000,580600,14,0,235,0,0
31/280/40,414700,579100,82,0,76,0,0
31/280/45,416000,581200,0,0,620,0,0
31/280/47,415200,581700,102,0,915,0,0
31/338/18,382600,558100,0,2,21,0,0
31/338/25,381100,558300,88,0,293,0,0
31/338/27,381500,558300,69,0,81,0,0
31/338/29,381000,557800,55,0,138,0,0
31/338/134,383500,557700,63,0,371,0,0
31/338/135,382900,557700,113,0,508,0,0
31/338/137,383300,557400,112,0,804,0,0
31/338/142,383700,556400,68,0,503,0,0
31/338/147,385500,555400,103,0,1835,0,0
31/338/150,385000,556200,169,0,1492,0,0
31/338/166,382700,555000,190,0,599,0,0
31/338/169,382500,555800,116,0,1239,0,0
31/338/198,382800,554100,55,0,0,0,0
31/338/276,383900,557000,274,0,1283,0,0
31/338/382,384100,554900,0,31,5,3,0
31/350/11,391800,576500,279,0,1292,0,0
31/350/23,397800,575700,103,0,1292,0,0
31/350/24,396200,575300,90,0,1761,0,0
31/350/93,397200,574500,0,85,2,1,0
31/353/18,398600,566700,296,0,0,0,0
31/361/20,397900,572500,58,1,818,0,0
31/367/167,380900,570200,1,1,9,0,0
31/367/5000,381055,568072,9,2,6002,0,0
31/367/6002,386300,564700,28,1,45,0,0
31/372/22,392400,555600,89,0,289,0,0
31/372/23,391900,555700,134,0,390,0,0
31/372/32,390800,558800,239,0,1460,0,0
31/372/34,389900,557700,209,0,1441,0,0
31/373/89,393300,558600,56,2,541,0,0
31/377/51,409600,566100,125,2,1,0,0
31/386/45,383159,568551,2,1,73,0,0
31/409/8,388400,568200,449,0,0,0,0
31/452/28,404460,587935,60,0,446,0,0
31/480/11,413700,569100,98,1,2,0,0
31/480/12,413300,569000,240,0,184,0,0
31/480/16,413200,568500,311,0,1480,0,0
31/480/21,414600,568000,29,526,0,0,0
31/480/23,415700,568700,62,0,1370,0,0
31/499/77,418200,572400,0,0,842,0,0
31/499/97,416500,577300,67,0,112,0,0
31/499/126,416100,570500,99,0,400,0,0
31/499/127,414800,569600,35,0,235,0,0
31/499/134,413000,572600,25,0,1227,0,0
31/506/25,422400,578000,17,0,808,0,0
31/522/106,423700,579600,63,17,282,0,0
31/530/10,410500,571100,418,0,0,0,0
31/532/19,370500,566800,326,0,1588,0,0
31/532/25,368600,567700,0,0,1538,0,0
31/539/50,374700,586300,0,0,3194,0,0
48/4/1,438900,506100,31,101,352,0,0
48/4/11,438915,504669,18,0,131,0,0
48/4/14,439100,506700,106,0,530,0,0
48/8/7,441700,500700,63,0,0,0,0
48/8/10,443762,498519,40,0,77,0,0
48/8/12,442800,499500,0,269,220,0,0
48/8/21,442300,501600,101,0,0,0,0
48/8/25,442300,499800,166,0,105,0,0
48/8/30,442183,499837,1,1,63,0,0
48/11/24,441844,495104,445,1,1973,0,0
48/18/17,446829,499066,258,0,1214,0,0
48/19/5,440800,498000,128,0,0,0,0
48/19/6,441400,498100,0,0,721,0,0
48/24/4,441000,501500,97,0,0,0,0
48/49/22,454600,492000,19,0,0,0,0
48/49/55,452500,492400,149,0,1922,1,0
48/50/4,448036,492910,567,0,4910,0,0
48/54/5,444800,492500,18,0,581,0,0
48/54/7000,445300,492800,27,1,440,0,0
48/60/8,433696,498537,278,0,0,0,0
48/60/10,432300,498600,214,0,0,0,0
48/60/12,433100,498700,219,0,0,0,0
48/60/21,432100,498900,165,0,412,0,0
48/60/59,431941,500214,7,10,32,0,0
48/60/60,431100,498900,2,1,351,0,0
48/60/61,433900,498300,3,249,5,0,0
48/60/6002,433700,498500,0,0,0,2,0
48/67/52,431446,502072,60,0,708,0,0
48/67/60,430800,503300,10,4,2,0,0
48/67/7000,431400,503300,1,1,134,0,0
48/77/1,427800,502100,128,0,34,0,0
48/77/5,431100,501000,0,1098,672,0,0
48/77/10,431300,500900,229,0,415,0,0
48/77/13,429400,502400,145,0,0,0,0
48/77/32,429703,501527,149,0,0,0,0
48/139/36,421400,495500,14,2,33,0,0
48/139/42,421300,495500,1,1,1399,0,0
48/142/44,474100,506900,103,0,0,0,0
48/142/65,473800,506000,43,0,109,0,0
48/149/6,464800,504200,132,0,1528,0,0
48/149/12,466474,505724,0,0,11,0,0
48/149/27,465000,503300,44,0,546,0,0
48/149/32,465400,503700,69,0,1358,0,0
48/149/63,466600,505800,6,0,48,0,0
48/267/11,455790,499702,1,1,42,0,0
48/313/4,438300,508600,218,0,0,0,0
48/313/12,438311,509169,0,0,148,0,0
48/316/2,439800,507900,97,0,0,0,0
48/319/4,440800,507400,51,0,0,0,0
48/319/7,441387,506632,248,0,0,0,0
48/349/9,421300,513500,0,0,316,0,0
48/353/32,416607,514554,0,1042,0,0,0
48/355/1,420625,514776,86,0,386,0,0
48/355/2,420700,515200,0,0,1129,0,0
48/361/27,420870,504101,0,1834,0,0,0
48/376/9,417151,496550,0,0,3719,0,0
48/376/30,419100,495600,0,0,2,0,0
48/376/32,418000,497500,0,0,110,0,0
48/393/41,411300,492900,4,1,33,0,0
48/393/43,411200,492800,2,2,162,0,0
48/407/14,412400,491400,103,0,275,0,0
48/408/1,416700,493900,118,0,1141,5,0
48/413/50,412000,492200,5,0,82,0,0
48/414/20,392073,491611,32,0,383,0,0
48/434/6,444700,501200,36,7,4,0,0
48/434/7,444400,501600,172,0,0,0,0
48/434/9,444600,499100,371,1066,3495,3,0
48/434/11,444100,500600,45,0,0,0,0
48/434/19,444200,499900,155,0,293,0,0
48/434/35,444853,499149,14,0,0,0,0
48/434/38,444600,500900,0,0,42,0,0
48/446/7,447700,506200,0,0,10,0,0
48/449/31,446900,501100,59,0,1024,0,0
48/449/34,445900,501400,0,0,793,0,0
12/13/19,404900,521800,69,0,0,0,0
12/13/20,402900,518800,60,0,350,0,0
48/474/1,481300,513900,157,0,672,0,0
48/474/2,482983,514317,0,0,856,0,0
48/474/3,482800,512600,0,0,796,0,0
48/474/6,482200,513900,354,0,0,0,0
48/474/8,482100,512900,22,0,0,0,0
48/474/12,481900,512600,123,0,0,0,0
48/474/14,482600,512800,90,0,0,0,0
48/474/16,482000,513100,165,0,3,0,0
48/474/24,482700,512700,170,2,3,0,0
48/476/63,478200,508900,66,1,863,0,0
48/476/65,478200,509000,290,0,64,0,0
48/480/27,476100,507600,95,0,162,0,0
48/480/35,476400,508100,204,0,1201,0,0
48/480/50,474500,506300,78,0,0,1,0
48/480/59,474800,508700,115,0,998,0,0
48/480/67,477000,508000,8,0,458,0,0
48/480/69,476200,507500,9,0,0,0,0
48/480/73,475000,506400,0,0,289,0,0
48/480/86,474400,507900,91,0,721,0,0
48/480/91,475400,506900,105,0,0,0,0
48/480/94,475400,507900,111,0,453,0,0
48/480/110,474600,506600,131,0,0,0,0
48/483/4,482800,510900,229,0,437,0,0
48/487/7,477300,510800,106,0,340,0,0
48/490/1,489203,507623,198,0,644,0,0
48/491/7,479500,511000,230,0,910,0,0
48/491/11,481300,511600,46,0,69,0,0
48/491/15,478500,511800,40,0,108,0,0
48/491/17,477600,510100,111,0,627,0,0
48/491/18,477700,509700,157,0,494,0,0
48/491/19,480100,511100,131,0,0,0,0
48/491/24,478400,510600,0,0,529,0,0
48/491/27,478700,511300,113,0,0,0,0
48/491/33,478800,510200,101,0,0,0,0
48/491/52,481100,510400,60,0,366,0,0
48/492/2,437300,508900,182,0,0,0,0
48/501/6000,489100,509300,1,1,1,0,0
48/532/7,443235,496887,317,0,292,0,0
48/532/14,443700,497200,200,0,0,0,0
48/536/3,433919,498890,0,2051,0,0,0
48/538/2,446800,492600,40,0,103,0,0
48/538/11,444800,491700,199,0,0,0,0
48/538/15,445600,491500,0,60,1013,0,0
48/538/21,445800,492400,32,0,247,0,0
12/78/33,425936,552464,0,0,41,0,0
12/78/34,425684,552598,37,0,7,0,0
8/322/54,366700,523300,241,1026,504,0,0
4/753/36,459200,521600,0,2,1,1,0
4/753/7000,456400,519300,8,0,61,0,0
12/70/22,437168,533893,0,0,0,11,0
31/372/90,389592,559323,0,0,40,0,0
12/16/9322,393500,523300,40,0,282,0,0
12/31/9026,409400,515200,4,0,68,0,0
12/31/9124,415600,524400,19,0,109,0,0
12/125/9010,429300,532200,37,0,7,0,0
12/186/9020,419600,541800,65,0,1500,0,0
12/186/9026,419600,541800,2,0,13,0,0
12/189/9002,419600,541800,117,0,1157,0,0
12/265/9058,425300,531200,45,0,509,0,0
12/601/9006,400000,538700,170,0,1933,0,0
12/71/58,439726,534037,0,4,0,0,0
31/56/42,402600,581700,367,0,1020,0,0
31/43/132,383897,587212,167,0,1636,0,0
31/44/5,403200,581200,72,0,961,0,0
31/44/10,401700,579200,462,0,2596,0,0
31/51/47,391879,589323,0,0,1478,0,0
31/56/4,399400,586000,57,0,790,0,0
31/56/10,399400,585400,128,0,1207,0,0
31/56/16,399300,585500,152,0,653,0,0
31/43/77,382100,589700,0,0,391,0,0
31/51/52,393300,591400,62,0,605,0,0
31/181/93,376400,565900,0,0,82,0,0
31/338/37,384900,549500,0,0,153,0,0
31/338/378,384902,546632,0,2,0,0,0
31/371/7000,391565,562790,0,0,35,0,0
31/69/106,379100,577900,0,0,400,0,0
31/56/53,401300,581100,0,0,830,0,0
31/56/56,400100,581200,200,0,873,0,0
31/193/17,407500,578700,113,0,779,0,0
31/193/1,405600,577900,214,0,1200,4,0
31/193/50,410600,580700,200,0,752,0,0
31/193/57,410600,579200,40,0,589,0,0
31/188/18,363547,565715,18,0,474,0,0
31/192/104,423500,583000,0,0,3910,0,0
31/193/63,407465,582831,0,0,216,0,0
31/239/17,418800,583500,228,0,1542,0,0
31/239/35,417586,582578,90,0,677,0,0
31/372/54,392300,556800,142,0,563,0,0
31/372/56,391400,557500,97,0,371,0,0
31/372/78,388200,554600,142,0,2153,0,0
31/373/9,393900,558700,3,0,0,0,0
31/372/3,390600,551300,207,0,4119,0,0
31/530/21,408200,570800,183,0,0,0,0
31/531/12,377600,567900,56,0,2091,0,0
31/531/15,379500,564700,470,0,4280,0,0
31/531/27,377300,568200,229,0,1631,2,0
31/531/24,378600,567400,196,0,1039,0,0
31/531/56,379200,567500,0,0,354,0,0
31/530/34,408400,572100,81,0,39,0,0
48/393/8,411500,492900,40,0,220,0,0
48/393/22,412500,492400,63,0,0,0,0
8/185/9027,361200,558500,0,83,0,0,0
48/501/24,488600,509700,67,4,122,0,0
48/501/106,489679,509305,3,0,15,0,0
48/501/4,488010,510320,148,0,141,0,0
48/501/19,487600,510100,134,154,162,0,0
12/40/21,413600,526200,63,0,0,0,0
12/40/31,416300,524300,3,0,0,0,0
12/40/33,413400,527000,0,0,175,0,0
12/280/9007,400000,538700,0,33,0,0,0
8/329/74,368400,505100,0,0,353,0,0
8/330/10,375300,510900,234,0,1279,0,0
8/330/17,373700,511100,167,0,326,0,0
8/327/68,383800,512400,59,0,1997,0,0
8/327/72,388981,513103,71,0,1493,0,0
8/327/124,385406,512691,120,146,676,0,0
8/327/130,385535,512727,2,0,14,1,0
8/327/134,383400,511300,0,0,1288,0,0
8/328/9,370800,516700,200,0,956,0,0
8/328/25,370000,517100,0,0,538,0,0
8/330/3,374900,511300,128,0,238,0,0
8/330/7,372400,512500,94,0,323,0,0
8/330/14,375273,511909,22,0,360,0,0
8/330/16,374800,511000,0,0,6,19,0
8/391/8,362000,524200,133,0,187,0,0
8/391/9,361900,523100,2,0,0,0,0
8/391/15,361200,523800,342,0,0,0,0
8/391/40,363900,522000,205,0,319,0,0
8/395/3,360900,514200,310,0,1726,0,0
8/395/5,362500,514700,178,0,2017,0,0
8/395/7,362600,511800,158,0,1851,0,0
8/395/8,362100,514800,273,0,2323,0,0
8/409/11,361100,520000,256,0,644,0,0
8/405/13,362600,507100,0,0,3453,0,0
8/405/44,361200,509100,0,0,304,5,0
8/405/165,362700,506800,0,0,1305,0,0
8/405/177,364700,507400,207,0,2880,0,0
4/646/99,467300,515700,683,0,5587,0,0
4/646/111,472400,517400,18,0,119,0,0
4/646/112,471900,513600,2,1,13,9,0
4/646/115,470600,518500,0,1226,0,0,0
4/753/9,460450,520870,220,0,1062,0,0
48/274/76,465383,498787,14,1,716,0,0
48/274/7000,468100,493800,21,1,1,0,0
48/356/43,411400,508300,1,6,743,0,0
48/356/47,410375,508725,15,1,48,0,0
48/357/14,419000,500369,49,32,2775,0,0
48/358/4,415913,511438,13,1,343,0,0
48/361/53,418200,504900,12,17,52,0,0
48/361/76,417000,504700,10,2,2,0,0
48/362/28,418400,498200,6,1,1,0,0
48/363/75,414488,500298,2,1,416,0,0
48/393/17,411700,493100,3,3,61,0,0
48/393/6002,408481,493996,7,1,3,0,0
48/393/6003,411318,492784,49,1142,14,0,0
48/428/7,456700,508500,6,5,2,0,0
8/748/97,379100,492300,5,1,51,0,0
8/748/105,378800,492000,1,1,48,0,0
8/775/54,368600,493900,1,1,379,0,0
8/775/60,364073,492480,35,2,357,0,0
8/775/214,368500,492200,2,2,1451,0,0
8/311/7002,380690,515570,24,0,24,0,0
8/330/6500,376100,512700,0,0,83,3,0
8/311/57,378500,514100,2,0,77,0,0
8/319/18,382900,511300,71,0,406,0,0
8/319/23,381100,511400,91,0,224,0,0
12/12/10,410100,525800,22,2,117,0,0
12/12/31,409600,525300,18,1,80,0,0
12/12/77,411800,526200,7,3,1568,0,0
12/12/205,407400,526400,42,1,99,0,0
12/12/9004,410600,525200,39,2,27,0,0
12/13/4,405000,521800,3,3,75,0,0
12/13/68,407100,516000,93,1,38,0,0
12/13/73,401800,520800,3,2,208,0,0
12/14/7002,394400,526800,13,1,6,0,0
12/14/9000,394797,532473,20,1,1,0,0
12/14/9017,394900,526300,4,2,41,0,0
12/16/2,391100,528100,1,10,118,0,0
12/16/23,391400,528800,7,2,31,0,0
12/17/5,414500,523000,43,1,38,0,0
12/18/7002,410246,520776,39,2,73,0,0
12/23/6,412046,516433,52,1,31,0,0
12/23/33,413700,516100,55,1,3,0,0
12/23/5000,411224,517749,280,1,93,0,0
12/23/9004,413671,517299,3,16305,45,0,0
12/24/8,404400,525500,1,2,4,0,0
12/24/45,406050,525283,32,1,17,0,0
12/31/173,423300,529800,129,2,67,0,0
12/31/376,389500,539500,1,1,249,0,0
12/31/379,420800,530700,5,3,8,0,0
12/31/384,418800,531700,21,2,1,0,0
12/31/401,419500,532000,6,23,180,0,0
12/31/417,419800,532700,5,1,1,0,0
12/31/9138,423200,527900,19,2,43,0,0
12/32/15,419722,522398,2,1,570,0,0
12/32/7000,419600,522500,4,21,1,0,0
12/36/9024,416900,535900,17,2,27,0,0
12/40/131,413600,527700,6,1,60,0,0
12/40/192,413600,528200,18,3,110,0,0
12/40/213,413200,526600,50,1,990,0,0
12/40/216,413500,526600,295,2,3416,0,0
12/40/223,415322,527417,5,3,83,0,0
12/40/234,413600,527100,2,3,107,0,0
12/66/32,434044,541793,3,1,11,0,0
12/68/9,440258,539663,1,2435,1,0,0
12/68/72,438700,541200,2,3,1,0,0
12/68/7000,439900,540700,11,4,8,0,0
12/69/5,436210,538725,26,1,1040,0,0
12/70/25,438100,535900,55,1,14,0,0
12/70/66,438000,534800,1,1,17,0,0
12/70/67,437000,535300,8,1,7,0,0
12/70/68,436786,535353,9,2,297,0,0
12/70/70,438670,533147,2,1,297,0,0
12/70/9014,437300,533000,2,2,14,0,0
12/96/9009,431300,511100,123,7,2,0,0
12/100/3,435700,514000,12,12,10,0,0
12/100/6,435200,513500,281,1,2,0,0
12/101/16,419596,517503,15,2,1089,0,0
12/101/7000,420107,517373,45,3,1,0,0
12/105/9,434200,516900,1,35,2,0,0
12/115/10,425100,537300,36,2,1051,0,0
12/116/14,417700,540600,3,1,325,0,0
12/116/60,423600,542700,7,2,240,0,0
12/116/61,420805,539706,2,1,975,0,0
12/116/119,417400,541000,4,1,56,0,0
12/118/19,432400,537800,205,1,24,0,0
12/132/9005,432800,543900,1,1,12,0,0
12/139/30,430900,539200,6,9,764,0,0
12/139/31,429000,540600,18,2,168,0,0
12/146/10,422800,546800,9,2,28,0,0
12/146/37,425091,546068,4,3,1,0,0
12/146/9001,423100,546600,146,4,1,0,0
12/165/8,430400,549400,43,2,12,0,0
12/172/32,430600,547100,2,2,54,0,0
12/208/75,411200,539400,2,1,1,0,0
12/208/210,407100,535500,8,2,1,0,0
12/208/217,404300,537200,225,2,2612,0,0
12/208/220,406800,537100,4,2,431,0,0
12/208/6003,408000,537900,2,1,45,0,0
12/208/9008,405848,541560,10,1,187,0,0
12/209/29,401200,551500,21,1,492,0,0
12/209/33,399208,549879,6,1,54,0,0
12/213/9000,436000,519500,4,620,16,0,0
12/234/39,437100,531500,91,1,1,0,0
12/238/7,437300,529000,10,29,1,0,0
12/238/38,436800,529600,32,7,18,0,0
12/238/94,438300,528200,30,1,2,0,0
12/238/136,435900,529300,1,19,2721,0,0
12/238/9005,435081,530032,1,5,29,0,0
12/238/9030,437800,527000,36,1,3,0,0
12/261/9002,441300,539700,20,7,20,0,0
12/265/109,416200,533000,3,1,2,0,0
12/265/119,418800,548100,5,2,6,0,0
12/265/132,416700,538200,14,2,4,0,0
12/265/7000,420400,535000,41,1,10,0,0
12/265/9007,428700,541300,8,1,2,0,0
12/265/9068,426400,539200,232,3,334,0,0
12/269/2,434300,519600,137,3,7,0,0
12/270/6000,432422,514183,4,584,26,0,0
12/273/59,397900,541700,37,1,1066,0,0
12/273/89,397751,539673,3,1,38,0,0
12/273/152,389600,537900,74,1,710,0,0
12/273/175,394300,540600,8,2,486,0,0
12/273/239,385000,541900,16,1,4,0,0
12/273/305,387200,538200,12,1,231,0,0
12/273/314,389937,535294,48,1,3,0,0
12/273/327,388823,537793,1,2,12,0,0
12/273/355,397800,539100,1,2,67,0,0
12/273/583,397789,539513,5,2,133,0,0
12/273/607,399100,539500,28,2,111,0,0
